mag,tipo_mag,lat,lon,depth,year,month,day,hour,minute,second
3.3,Mw,-0.24,-78.5,2.2,2004,3,10,6,29,48.0
3.2,Mw,-0.21,-78.49,4.2,2004,3,10,7,6,17.0
3.4,Mw,-1.94,-79.83,10.37,2004,3,10,10,51,39.0
3.1,Mw,-0.78,-79.61,19.9,2004,3,17,5,31,49.0
3.3,Mw,-1.0,-78.04,7.9,2004,3,18,14,1,54.0
3.0,Mw,0.78,-79.68,12.0,2004,3,18,17,30,7.0
3.9,Mw,-0.77,-80.05,18.49,2004,3,19,10,19,48.0
3.3,Mw,-2.05,-78.21,21.0,2004,3,19,15,55,50.0
3.4,Mw,-0.76,-81.09,16.0,2004,3,20,6,39,5.0
3.1,Mw,-1.12,-78.33,0.0,2004,3,20,17,9,21.0
3.2,Mw,-1.88,-77.81,164.7,2004,3,20,22,19,59.0
4.0,Mw,-0.55,-81.01,14.6,2004,3,20,23,15,18.0
3.3,Mw,-2.75,-79.28,50.0,2004,3,21,3,42,7.0
3.6,Mw,-1.17,-77.79,24.0,2004,3,21,20,11,3.0
3.7,Mw,1.2,-79.42,12.0,2004,3,24,1,39,26.0
3.5,Mw,-2.55,-79.82,12.0,2004,3,24,7,55,15.0
3.3,Mw,-2.1,-77.87,5.2,2004,3,25,23,44,51.0
3.0,Mw,0.9,-78.89,33.0,2004,3,26,17,16,9.0
3.1,Mw,-1.82,-78.17,189.6,2004,3,26,22,12,14.0
3.5,Mw,-1.18,-77.78,22.4,2004,3,27,22,26,40.0
5.2,Mw,-1.02,-78.45,6.2,2004,3,28,8,41,11.0
4.7,Mw,-1.05,-78.41,5.5,2004,3,28,8,48,12.0
3.5,Mw,-1.04,-78.47,7.8,2004,3,28,9,13,37.0
3.3,Mw,-1.06,-78.42,3.1,2004,3,28,10,40,4.0
3.2,Mw,-0.65,-77.63,20.5,2004,3,28,11,46,30.0
3.2,Mw,-1.02,-78.44,0.0,2004,3,28,12,18,3.0
3.4,Mw,-1.03,-78.46,0.1,2004,3,28,14,58,23.0
3.3,Mw,-1.02,-78.38,8.1,2004,3,28,19,42,17.0
3.3,Mw,-1.01,-78.43,0.0,2004,3,28,22,5,22.0
3.3,Mw,-1.03,-78.21,8.6,2004,3,28,22,51,14.0
3.1,Mw,-1.01,-78.43,1.5,2004,3,29,5,46,59.0
4.5,Mw,3.95,-75.71,66.1,2004,3,29,6,27,21.0
3.0,Mw,-1.04,-78.38,4.9,2004,3,29,14,9,47.0
3.2,Mw,-1.21,-78.41,6.2,2004,3,29,17,6,7.0
3.4,Mw,-2.24,-78.97,2.0,2004,3,29,17,30,22.0
3.4,Mw,-0.95,-79.13,125.5,2004,3,29,17,47,46.0
3.2,Mw,-1.03,-78.37,5.7,2004,3,29,19,54,42.0
3.7,Mw,-1.01,-78.43,5.1,2004,3,30,2,9,49.0
3.6,Mw,-1.02,-78.43,4.8,2004,3,30,3,2,9.0
3.0,Mw,-1.0,-78.46,2.0,2004,3,30,5,6,6.0
3.0,Mw,-1.03,-78.37,3.1,2004,3,30,7,51,4.0
3.1,Mw,-1.03,-78.41,5.5,2004,3,30,9,48,1.0
3.0,Mw,-1.99,-78.08,9.9,2004,3,31,2,1,33.0
3.2,Mw,-1.04,-78.42,1.6,2004,3,31,6,49,22.0
3.7,Mw,-1.02,-78.39,5.3,2004,3,31,8,49,28.0
3.0,Mw,-1.03,-78.42,2.9,2004,3,31,8,53,45.0
3.3,Mw,-1.02,-78.38,6.0,2004,3,31,12,31,59.0
3.2,Mw,-1.04,-78.36,3.7,2004,3,31,14,5,10.0
3.0,Mw,-1.03,-78.36,2.9,2004,3,31,18,59,27.0
3.6,Mw,-1.04,-78.35,3.0,2004,3,31,19,0,20.0
3.4,Mw,-1.46,-78.32,134.2,2004,4,1,2,15,41.0
3.3,Mw,-1.02,-78.39,5.2,2004,4,2,14,24,0.0
3.2,Mw,-0.78,-79.93,45.0,2004,4,2,18,50,25.0
3.1,Mw,0.008,-78.49,8.8,2004,4,3,9,48,2.0
3.1,Mw,-1.4,-78.34,114.0,2004,4,3,15,7,51.0
4.3,Mw,-4.37,-76.67,124.0,2004,4,5,12,59,2.0
3.5,Mw,-1.05,-78.4,3.0,2004,4,5,22,22,20.0
3.6,Mw,-1.01,-78.45,4.8,2004,4,8,22,25,48.0
3.0,Mw,-1.02,-78.42,5.6,2004,4,9,1,35,28.0
3.2,Mw,-0.95,-79.21,115.5,2004,4,11,16,53,12.0
3.3,Mw,-0.71,-78.67,20.5,2004,4,12,12,31,27.0
4.0,Mw,3.2,-79.11,36.7,2004,4,13,0,1,28.0
4.1,Mw,3.41,-83.97,25.0,2004,4,13,2,44,24.0
3.3,Mw,-1.95,-78.2,2.4,2004,4,14,4,56,12.0
3.2,Mw,0.73,-79.14,27.1,2004,4,14,11,59,33.0
3.1,Mw,-2.24,-78.45,9.3,2004,4,14,17,33,28.0
4.9,Mw,-1.02,-78.45,1.6,2004,4,15,19,6,28.0
3.2,Mw,-1.0,-78.45,2.1,2004,4,15,19,12,21.0
3.0,Mw,-1.02,-78.37,6.0,2004,4,15,20,19,6.0
3.6,Mw,-1.03,-78.38,6.0,2004,4,15,21,51,32.0
3.0,Mw,-1.03,-78.32,3.09,2004,4,15,22,2,6.0
3.1,Mw,-1.01,-78.46,-0.3,2004,4,15,22,32,39.0
3.3,Mw,-1.0,-78.45,5.7,2004,4,16,1,46,30.0
3.6,Mw,-1.0,-78.47,2.0,2004,4,16,5,52,12.0
3.3,Mw,-1.48,-78.21,159.1,2004,4,18,13,7,5.0
3.5,Mw,-2.32,-77.96,12.0,2004,4,18,18,39,44.0
3.4,Mw,-0.36,-78.22,-1.1,2004,4,19,0,56,3.0
4.3,Mw,-6.21,-75.63,33.0,2004,4,19,16,26,39.0
3.8,Mw,-1.01,-78.43,7.2,2004,4,19,19,11,55.0
3.4,Mw,-1.0,-78.45,3.3,2004,4,19,19,37,10.0
3.0,Mw,-2.64,-78.8,12.0,2004,4,20,6,11,48.0
3.8,Mw,-1.18,-80.99,12.0,2004,4,20,8,9,59.0
3.5,Mw,-1.94,-77.28,12.0,2004,4,20,11,31,11.0
3.1,Mw,-1.02,-78.26,11.2,2004,4,21,3,47,40.0
4.0,Mw,-6.86,-75.55,25.1,2004,4,21,13,49,43.0
3.3,Mw,-2.85,-77.6,12.0,2004,4,21,22,8,44.0
3.1,Mw,-1.01,-78.31,9.3,2004,4,22,8,42,4.0
4.0,Mw,-1.64,-80.19,6.71,2004,4,22,9,40,22.0
3.2,Mw,-2.38,-79.6,30.41,2004,4,22,18,31,43.0
3.3,Mw,-0.92,-79.93,12.0,2004,4,23,10,28,51.0
3.5,Mw,-0.95,-80.86,12.0,2004,4,23,13,38,14.0
3.2,Mw,-2.04,-77.31,190.9,2004,4,24,3,24,44.0
3.7,Mw,-1.01,-78.41,16.6,2004,4,24,10,15,41.0
3.0,Mw,-0.57,-78.34,0.0,2004,4,25,5,39,16.0
3.2,Mw,-2.32,-79.59,77.0,2004,4,25,13,10,17.0
3.1,Mw,-0.84,-80.23,26.0,2004,4,26,3,31,45.0
4.3,Mw,-4.3,-75.56,7.9,2004,4,26,18,37,55.0
3.9,Mw,-0.01,-80.92,12.0,2004,4,27,6,48,22.0
3.5,Mw,0.08,-80.76,12.0,2004,4,27,7,3,34.0
3.4,Mw,-1.03,-78.29,8.4,2004,4,27,18,20,47.0
3.1,Mw,-0.1,-80.09,12.0,2004,4,27,18,56,7.0
3.3,Mw,-1.03,-78.31,11.86,2004,4,27,20,16,23.0
3.1,Mw,-0.19,-80.43,12.5,2004,4,28,3,10,33.0
3.1,Mw,-0.75,-78.31,7.8,2004,4,28,13,2,4.0
3.9,Mw,-2.18,-80.67,12.0,2004,4,28,19,5,24.0
3.1,Mw,0.21,-79.06,20.0,2004,4,29,6,34,24.0
3.7,Mw,-0.21,-80.27,14.8,2004,4,29,10,58,22.0
3.8,Mw,-0.09,-80.75,26.4,2004,4,29,17,38,30.0
3.2,Mw,-1.02,-78.33,1.0,2004,4,29,20,17,20.0
3.0,Mw,-1.02,-78.26,11.0,2004,4,29,21,0,43.0
3.0,Mw,-0.98,-78.36,-1.0,2004,4,29,21,26,6.0
4.2,Mw,3.48,-82.75,25.6,2004,4,30,3,6,31.0
3.3,Mw,-1.01,-78.3,12.6,2004,4,30,12,59,6.0
3.5,Mw,-0.31,-80.61,10.6,2004,4,30,21,34,33.0
3.7,Mw,-1.01,-78.3,12.66,2004,5,2,1,41,7.0
3.6,Mw,-2.43,-77.47,12.0,2004,5,2,13,26,19.0
3.4,Mw,-2.31,-78.2,134.7,2004,5,3,14,38,51.0
3.5,Mw,-1.32,-78.99,138.0,2004,5,4,11,56,6.0
3.1,Mw,-1.49,-77.9,9.3,2004,5,4,20,40,25.0
3.1,Mw,-0.94,-79.8,27.1,2004,5,5,17,15,1.0
3.5,Mw,-0.97,-79.22,118.8,2004,5,6,9,42,23.0
3.3,Mw,-1.8,-80.01,12.0,2004,5,6,21,22,33.0
3.0,Mw,-1.42,-78.0,152.4,2004,5,7,4,12,5.0
4.2,Mw,1.68,-78.6,48.7,2004,5,7,19,0,8.0
4.1,Mw,-5.12,-78.44,127.9,2004,5,8,13,5,6.0
3.4,Mw,0.05,-78.47,10.03,2004,5,9,16,59,22.0
3.0,Mw,0.79,-79.32,5.3,2004,5,9,23,5,29.0
3.0,Mw,-1.19,-78.45,8.9,2004,5,12,4,58,56.0
3.1,Mw,0.57,-79.78,12.0,2004,5,16,17,39,45.0
3.0,Mw,0.22,-79.23,15.1,2004,5,17,21,19,20.0
3.3,Mw,-0.07,-78.39,0.5,2004,5,18,10,59,19.0
3.2,Mw,-0.23,-78.5,12.0,2004,5,18,11,35,16.0
3.1,Mw,0.68,-79.15,24.38,2004,5,18,20,35,10.0
3.4,Mw,-1.42,-78.0,150.9,2004,5,18,23,0,22.0
3.2,Mw,-1.02,-78.28,8.9,2004,5,19,2,15,36.0
3.0,Mw,-1.01,-78.25,0.2,2004,5,21,16,7,20.0
3.6,Mw,0.07,-78.88,12.9,2004,5,22,18,29,32.0
3.3,Mw,-2.11,-78.75,148.2,2004,5,22,20,6,24.0
3.3,Mw,-1.0,-78.44,3.2,2004,5,23,7,48,11.0
3.2,Mw,-2.9,-77.75,12.0,2004,5,23,12,40,37.0
3.2,Mw,-1.84,-78.12,27.0,2004,5,24,3,12,48.0
4.9,Mw,-4.55,-80.23,64.0,2004,5,25,10,4,20.0
3.2,Mw,-0.66,-79.68,41.2,2004,5,26,6,33,10.0
3.2,Mw,-1.06,-77.65,23.9,2004,5,26,7,56,1.0
3.4,Mw,-1.6,-78.18,159.1,2004,5,30,6,34,43.0
3.1,Mw,1.16,-79.72,12.0,2004,5,30,8,24,28.0
3.4,Mw,1.22,-79.52,6.0,2004,5,30,8,42,12.0
3.7,Mw,0.19,-78.72,84.2,2004,5,30,10,51,36.0
5.3,Mw,0.75,-79.84,20.9,2004,6,1,15,52,40.0
4.3,Mw,3.98,-82.6,10.0,2004,6,1,18,45,25.0
3.2,Mw,-1.08,-78.32,6.0,2004,6,2,5,12,51.0
3.2,Mw,-2.16,-80.07,12.0,2004,6,3,12,29,43.0
3.7,Mw,-1.04,-78.29,8.8,2004,6,4,7,57,52.0
3.0,Mw,-1.91,-79.81,8.05,2004,6,5,18,58,29.0
3.3,Mw,-2.17,-79.75,12.0,2004,6,6,14,59,2.0
3.5,Mw,-0.66,-81.11,20.4,2004,6,6,22,56,40.0
3.3,Mw,-2.79,-78.57,36.06,2004,6,7,23,6,53.0
3.0,Mw,-2.47,-79.83,12.0,2004,6,9,18,14,18.0
3.5,Mw,-0.75,-77.68,25.4,2004,6,10,14,19,52.0
3.0,Mw,-1.06,-78.29,7.6,2004,6,11,5,56,0.0
3.1,Mw,-1.06,-79.64,83.46,2004,6,13,12,18,20.0
3.4,Mw,-2.14,-79.87,12.0,2004,6,13,15,18,30.0
3.0,Mw,-1.38,-79.79,7.7,2004,6,15,3,32,43.0
4.7,Mw,-3.71,-76.64,111.3,2004,6,15,11,55,48.0
4.0,Mw,-0.99,-78.04,8.8,2004,6,17,4,23,21.0
4.2,Mw,3.67,-82.77,33.0,2004,6,18,2,8,49.0
3.9,Mw,0.55,-80.45,32.63,2004,6,18,17,35,44.0
3.7,Mw,-1.23,-80.88,5.0,2004,6,19,4,11,11.0
3.1,Mw,-1.06,-78.79,19.1,2004,6,19,5,36,27.0
3.4,Mw,0.28,-80.13,12.0,2004,6,19,12,43,49.0
3.7,Mw,-1.35,-80.77,20.79,2004,6,19,12,45,40.0
3.3,Mw,-1.44,-80.14,7.9,2004,6,20,13,16,1.0
3.8,Mw,-2.12,-81.43,16.0,2004,6,20,13,31,33.0
3.1,Mw,-1.94,-80.09,17.0,2004,6,21,3,21,45.0
3.5,Mw,-2.71,-77.97,7.0,2004,6,21,19,56,44.0
4.2,Mw,2.17,-78.27,104.0,2004,6,23,3,31,13.0
3.3,Mw,-1.07,-78.77,-0.1,2004,6,23,5,40,30.0
3.7,Mw,-0.85,-79.85,25.7,2004,6,23,9,57,37.0
3.8,Mw,-2.93,-80.42,30.0,2004,6,23,18,10,40.0
3.3,Mw,-1.65,-78.16,177.1,2004,6,23,20,28,56.0
3.4,Mw,-1.09,-78.29,3.3,2004,6,23,23,17,49.0
4.1,Mw,-2.19,-77.37,164.5,2004,6,24,4,8,12.0
3.0,Mw,0.15,-77.24,19.38,2004,6,26,1,5,45.0
3.6,Mw,0.69,-77.84,12.0,2004,6,27,3,57,30.0
3.5,Mw,-1.43,-79.89,12.0,2004,6,27,8,14,6.0
3.1,Mw,-0.06,-80.06,12.0,2004,7,2,1,53,21.0
3.3,Mw,-2.11,-79.59,27.27,2004,7,3,19,36,43.0
3.2,Mw,-1.47,-78.32,137.9,2004,7,4,3,49,42.0
3.2,Mw,-0.99,-78.04,7.5,2004,7,4,7,46,7.0
3.7,Mw,1.48,-79.85,83.5,2004,7,4,19,43,44.0
3.2,Mw,0.24,-79.09,24.2,2004,7,5,15,59,6.0
3.6,Mw,-1.89,-79.86,9.33,2004,7,5,19,31,25.0
3.5,Mw,-2.72,-78.37,12.0,2004,7,8,4,12,46.0
3.4,Mw,0.56,-80.36,12.0,2004,7,9,0,17,18.0
3.1,Mw,-1.02,-78.28,9.5,2004,7,9,11,51,12.0
3.1,Mw,-1.03,-78.26,9.0,2004,7,9,11,54,17.0
3.1,Mw,-1.03,-78.28,9.6,2004,7,9,14,7,49.0
3.6,Mw,0.5,-79.79,32.0,2004,7,9,21,30,19.0
3.3,Mw,-1.05,-78.31,9.0,2004,7,10,17,2,23.0
3.4,Mw,-1.05,-78.28,11.1,2004,7,10,18,25,37.0
3.2,Mw,-0.93,-79.45,8.9,2004,7,12,6,44,3.0
3.0,Mw,-1.34,-79.74,5.7,2004,7,13,0,31,43.0
3.1,Mw,-1.54,-80.33,12.0,2004,7,13,4,41,47.0
3.5,Mw,0.21,-80.11,12.0,2004,7,13,19,18,5.0
3.6,Mw,-2.63,-77.47,110.8,2004,7,14,1,11,0.0
3.3,Mw,-0.12,-79.46,30.0,2004,7,14,2,36,57.0
3.2,Mw,-0.1,-79.47,41.5,2004,7,14,4,52,50.0
3.0,Mw,-1.17,-79.73,80.23,2004,7,14,19,37,35.0
3.2,Mw,-0.99,-78.06,6.5,2004,7,17,5,26,29.0
3.2,Mw,-0.99,-78.07,5.9,2004,7,17,6,51,10.0
3.0,Mw,-0.73,-79.96,62.0,2004,7,17,20,23,13.0
4.1,Mw,-1.49,-77.47,225.7,2004,7,18,7,38,48.0
4.3,Mw,-1.9,-77.93,185.0,2004,7,18,7,54,58.0
3.2,Mw,-1.21,-78.18,9.9,2004,7,18,20,22,39.0
3.2,Mw,-1.31,-80.34,12.0,2004,7,19,9,21,54.0
3.2,Mw,-1.89,-79.87,10.5,2004,7,19,15,52,16.0
3.5,Mw,-1.22,-78.4,18.9,2004,7,19,16,36,59.0
4.4,Mw,2.59,-79.54,10.0,2004,7,20,5,22,17.0
3.4,Mw,-1.07,-78.34,4.2,2004,7,22,22,50,36.0
4.2,Mw,-3.87,-80.9,44.3,2004,7,25,6,51,53.0
3.5,Mw,-2.5,-79.19,43.19,2004,7,25,12,33,40.0
3.4,Mw,0.09,-78.87,9.7,2004,7,25,21,56,40.0
3.2,Mw,-2.7,-78.2,12.0,2004,7,26,18,44,34.0
4.2,Mw,-5.19,-78.71,91.5,2004,7,27,14,24,48.0
3.5,Mw,-2.7,-77.97,4.0,2004,7,27,17,10,10.0
3.7,Mw,-0.92,-79.17,103.7,2004,7,28,2,1,13.0
3.8,Mw,-1.34,-79.8,5.7,2004,7,29,1,7,1.0
4.1,Mw,-1.2,-78.17,5.2,2004,7,30,4,30,46.0
3.3,Mw,-1.2,-78.2,1.7,2004,7,30,4,52,58.0
3.7,Mw,-1.2,-78.16,2.3,2004,7,30,8,37,27.0
3.3,Mw,-0.76,-78.67,1.16,2004,7,30,10,38,7.0
3.9,Mw,-0.41,-81.0,12.0,2004,7,31,8,15,39.0
3.0,Mw,-1.73,-80.2,12.0,2004,8,2,11,43,25.0
3.0,Mw,-1.06,-79.29,109.5,2004,8,2,21,26,56.0
3.4,Mw,-1.21,-78.18,17.8,2004,8,3,12,53,13.0
3.2,Mw,-2.94,-78.39,12.0,2004,8,3,17,50,19.0
3.3,Mw,-2.2,-79.3,12.0,2004,8,5,21,36,26.0
3.1,Mw,0.35,-79.0,7.6,2004,8,6,5,57,52.0
3.4,Mw,-0.98,-80.37,16.0,2004,8,6,10,31,32.0
3.2,Mw,-0.92,-80.36,12.0,2004,8,7,1,31,28.0
3.7,Mw,-0.73,-78.68,24.2,2004,8,8,16,9,21.0
3.5,Mw,-0.73,-78.69,18.51,2004,8,8,16,14,41.0
3.2,Mw,-2.86,-79.26,12.0,2004,8,9,13,13,39.0
3.0,Mw,-1.41,-77.95,18.4,2004,8,9,17,58,30.0
3.1,Mw,0.04,-80.02,5.4,2004,8,10,20,33,35.0
3.0,Mw,-0.23,-79.0,9.5,2004,8,11,15,39,15.0
5.2,Mw,-3.09,-80.81,40.3,2004,8,11,23,2,24.0
4.0,Mw,-2.21,-75.99,170.0,2004,8,12,22,52,44.0
3.8,Mw,-1.94,-79.85,27.53,2004,8,13,14,57,21.0
3.6,Mw,-2.29,-79.13,112.9,2004,8,14,2,44,39.0
3.7,Mw,-0.34,-78.54,8.1,2004,8,16,15,23,6.0
3.1,Mw,-1.06,-78.28,10.1,2004,8,16,23,57,27.0
4.1,Mw,-2.9,-77.52,12.0,2004,8,17,2,51,59.0
3.0,Mw,-1.4,-78.23,133.2,2004,8,17,6,8,3.0
3.2,Mw,-0.34,-78.51,0.2,2004,8,17,8,57,34.0
3.0,Mw,-0.33,-78.5,0.2,2004,8,17,10,11,23.0
5.1,Mw,2.21,-76.61,22.9,2004,8,18,7,6,51.0
3.3,Mw,-2.0,-79.7,12.0,2004,8,18,22,14,39.0
3.3,Mw,-1.24,-80.2,12.0,2004,8,18,23,8,29.0
4.3,Mw,-2.19,-77.59,10.2,2004,8,19,8,5,16.0
3.5,Mw,-2.09,-77.59,16.0,2004,8,19,8,52,41.0
3.0,Mw,-1.49,-79.9,18.67,2004,8,19,12,36,26.0
3.1,Mw,-0.93,-79.18,108.4,2004,8,20,12,6,54.0
3.0,Mw,-2.02,-79.7,16.99,2004,8,24,14,13,11.0
3.0,Mw,0.67,-77.95,7.0,2004,8,25,16,20,56.0
3.3,Mw,-2.95,-80.86,17.0,2004,8,26,1,11,23.0
3.7,Mw,-1.17,-78.5,11.8,2004,8,26,21,54,50.0
3.5,Mw,-2.89,-77.85,12.0,2004,8,27,0,47,26.0
3.1,Mw,-1.18,-78.43,14.2,2004,8,27,4,8,25.0
3.6,Mw,-1.29,-80.32,12.0,2004,8,28,5,34,39.0
3.4,Mw,-0.03,-79.08,19.1,2004,8,28,8,20,27.0
3.5,Mw,-2.06,-78.51,115.3,2004,8,28,21,31,27.0
3.2,Mw,-2.32,-80.91,12.0,2004,8,28,22,22,35.0
3.2,Mw,-2.1,-77.44,12.0,2004,8,29,3,6,59.0
3.4,Mw,-1.22,-80.97,12.0,2004,8,30,21,38,27.0
3.2,Mw,0.34,-78.25,12.0,2004,8,31,9,45,14.0
3.2,Mw,-1.09,-80.34,12.0,2004,9,1,12,7,28.0
3.8,Mw,-1.19,-78.36,11.7,2004,9,2,13,56,59.0
3.1,Mw,-0.99,-78.3,4.2,2004,9,4,7,18,29.0
3.0,Mw,-0.11,-77.32,4.4,2004,9,5,0,35,50.0
3.3,Mw,-1.96,-79.48,4.0,2004,9,5,2,18,2.0
3.2,Mw,-1.47,-80.14,12.0,2004,9,5,3,29,7.0
3.2,Mw,-0.61,-80.88,12.0,2004,9,6,3,12,45.0
3.1,Mw,-1.02,-78.28,9.9,2004,9,7,9,17,8.0
3.7,Mw,0.51,-78.76,16.9,2004,9,8,21,27,36.0
3.0,Mw,-1.34,-79.68,54.1,2004,9,9,22,25,56.0
3.1,Mw,-1.79,-79.8,20.6,2004,9,10,0,13,30.0
3.1,Mw,-1.68,-77.54,33.6,2004,9,10,0,36,6.0
3.1,Mw,-2.1,-77.36,21.16,2004,9,11,12,10,53.0
3.0,Mw,-2.55,-79.87,23.5,2004,9,11,18,49,19.0
3.5,Mw,-0.85,-80.35,12.0,2004,9,13,10,29,11.0
3.2,Mw,0.9,-77.35,16.0,2004,9,13,15,27,53.0
3.6,Mw,-1.29,-77.91,178.7,2004,9,15,11,51,14.0
4.3,Mw,3.91,-76.89,110.4,2004,9,16,6,53,18.0
3.4,Mw,-1.91,-80.13,30.0,2004,9,16,20,6,32.0
3.8,Mw,-0.6,-80.5,16.0,2004,9,17,5,58,11.0
3.1,Mw,0.85,-78.52,14.3,2004,9,17,16,46,43.0
4.2,Mw,3.12,-74.38,33.0,2004,9,18,14,29,18.0
3.0,Mw,-0.97,-79.31,84.2,2004,9,18,22,7,33.0
3.4,Mw,-1.2,-78.26,2.8,2004,9,19,17,57,37.0
3.3,Mw,-0.98,-79.55,72.1,2004,9,20,10,10,39.0
3.5,Mw,-0.51,-78.67,9.3,2004,9,24,7,42,53.0
3.4,Mw,-1.58,-77.5,8.5,2004,9,24,23,6,42.0
3.1,Mw,-2.36,-79.73,12.0,2004,9,25,0,55,14.0
3.4,Mw,-2.0,-78.29,30.1,2004,9,26,3,13,12.0
3.4,Mw,-1.23,-80.21,12.0,2004,9,27,23,46,49.0
3.2,Mw,-1.03,-78.29,9.8,2004,9,28,14,38,52.0
3.5,Mw,-2.74,-79.47,19.25,2004,9,29,4,35,41.0
5.1,Mw,-5.59,-77.09,26.1,2004,9,29,18,38,10.0
3.0,Mw,0.86,-79.68,12.0,2004,9,30,2,15,7.0
3.3,Mw,-1.03,-78.3,9.2,2004,9,30,9,28,17.0
3.2,Mw,-1.04,-78.28,11.8,2004,9,30,9,56,40.0
3.5,Mw,-1.04,-78.3,9.6,2004,9,30,12,46,25.0
3.0,Mw,-1.89,-80.08,12.0,2004,9,30,21,6,26.0
3.1,Mw,-0.53,-77.92,0.9,2004,10,4,1,8,16.0
3.0,Mw,-1.01,-78.3,10.4,2004,10,4,22,15,21.0
3.3,Mw,-1.03,-78.32,9.8,2004,10,4,23,26,42.0
3.4,Mw,-2.29,-80.9,12.0,2004,10,5,1,6,27.0
3.5,Mw,-0.95,-79.24,110.6,2004,10,5,17,23,32.0
3.0,Mw,-0.99,-79.35,111.7,2004,10,5,19,34,2.0
3.7,Mw,-1.34,-80.69,12.0,2004,10,6,1,22,56.0
3.9,Mw,-2.79,-79.78,12.0,2004,10,8,1,13,43.0
3.2,Mw,-1.06,-78.31,11.2,2004,10,9,13,58,2.0
3.6,Mw,-1.06,-78.27,14.4,2004,10,9,14,31,4.0
3.3,Mw,-1.03,-78.34,11.1,2004,10,10,0,52,13.0
3.3,Mw,-0.46,-77.46,21.9,2004,10,10,3,27,28.0
3.1,Mw,-1.07,-78.24,9.4,2004,10,10,7,29,15.0
3.3,Mw,-2.12,-78.91,147.9,2004,10,10,15,18,49.0
3.1,Mw,-2.3,-79.86,12.0,2004,10,10,20,57,39.0
3.0,Mw,-2.09,-79.72,12.0,2004,10,11,6,24,51.0
3.3,Mw,-1.04,-78.28,10.7,2004,10,11,19,54,26.0
3.3,Mw,0.02,-77.76,4.6,2004,10,12,0,39,40.0
3.1,Mw,-2.23,-78.56,121.4,2004,10,12,9,27,22.0
3.1,Mw,-0.4,-79.05,17.8,2004,10,12,20,55,44.0
3.0,Mw,-1.78,-79.17,1.5,2004,10,15,1,38,38.0
3.4,Mw,-1.03,-78.29,11.3,2004,10,15,5,43,18.0
3.1,Mw,-2.75,-77.86,12.0,2004,10,16,4,12,21.0
3.1,Mw,0.48,-78.63,20.6,2004,10,17,15,28,21.0
3.3,Mw,-1.03,-78.29,11.4,2004,10,17,16,31,5.0
3.3,Mw,-0.94,-79.2,111.1,2004,10,17,21,15,0.0
3.0,Mw,0.91,-79.64,12.0,2004,10,19,1,7,54.0
3.3,Mw,-0.11,-80.09,12.0,2004,10,20,11,23,8.0
3.3,Mw,-1.02,-80.44,12.0,2004,10,21,14,33,15.0
3.0,Mw,-1.2,-78.41,12.0,2004,10,22,17,53,54.0
3.1,Mw,-1.02,-78.29,9.6,2004,10,22,19,32,54.0
3.5,Mw,-1.06,-78.35,8.5,2004,10,23,6,46,8.0
3.1,Mw,-1.02,-80.49,12.0,2004,10,25,8,15,57.0
3.4,Mw,-1.19,-78.21,4.1,2004,10,26,1,43,13.0
3.4,Mw,-1.44,-78.24,150.2,2004,10,26,2,44,20.0
3.4,Mw,-1.2,-78.2,2.6,2004,10,26,4,7,26.0
3.3,Mw,-1.6,-80.58,12.0,2004,10,26,22,2,4.0
3.1,Mw,-2.02,-78.21,214.0,2004,10,27,16,54,10.0
3.1,Mw,-1.01,-77.79,13.8,2004,10,28,7,22,44.0
3.1,Mw,-1.08,-78.29,10.0,2004,10,28,22,13,1.0
3.1,Mw,-1.51,-77.7,197.9,2004,10,30,11,54,29.0
3.0,Mw,-1.31,-79.87,12.0,2004,10,30,19,47,25.0
4.6,Mw,3.55,-83.49,26.0,2004,10,31,0,29,7.0
3.6,Mw,0.55,-80.09,12.0,2004,11,1,21,0,57.0
3.2,Mw,-0.83,-78.32,-1.7,2004,11,3,7,54,51.0
3.3,Mw,-2.38,-78.78,12.0,2004,11,5,4,43,34.0
3.5,Mw,-1.19,-78.45,17.5,2004,11,5,9,58,2.0
3.2,Mw,-1.25,-79.59,34.98,2004,11,5,10,23,4.0
3.4,Mw,-1.61,-77.77,12.0,2004,11,5,21,45,39.0
3.0,Mw,-0.69,-78.68,16.06,2004,11,6,16,34,52.0
3.1,Mw,-2.49,-78.35,102.5,2004,11,7,5,34,43.0
3.1,Mw,-2.16,-79.74,12.0,2004,11,7,10,22,7.0
3.5,Mw,-1.46,-78.39,17.65,2004,11,9,12,27,30.0
3.3,Mw,0.45,-79.34,12.21,2004,11,9,22,42,10.0
3.0,Mw,0.58,-79.83,16.78,2004,11,9,23,28,8.0
3.2,Mw,-1.04,-78.33,14.8,2004,11,10,12,1,23.0
3.0,Mw,-0.97,-77.7,12.0,2004,11,12,14,49,32.0
3.6,Mw,-0.5,-77.52,19.8,2004,11,13,6,59,51.0
3.3,Mw,0.7,-80.01,12.0,2004,11,15,7,48,22.0
3.0,Mw,-2.36,-79.77,16.77,2004,11,15,8,37,42.0
3.3,Mw,-1.69,-78.79,21.8,2004,11,17,18,37,18.0
3.0,Mw,-1.04,-78.31,12.43,2004,11,18,9,21,44.0
3.2,Mw,-1.01,-78.34,9.0,2004,11,19,16,18,5.0
3.3,Mw,-1.12,-78.23,11.9,2004,11,20,13,11,37.0
